time,phase,target_x,target_y,target_z,drone_x,drone_y,drone_z
14.46,TAU,1300.482,0.7015762,1155.06,1300.806,0.7836947,1155.06
14.47999,TAU,1300.482,0.7015762,1155.06,1300.791,0.7790196,1155.06
14.5,TAU,1300.482,0.7015762,1155.06,1300.776,0.774358,1155.06
14.51999,TAU,1300.448,0.6918051,1155.06,1300.762,0.7697299,1155.06
14.54,TAU,1300.448,0.6918051,1155.06,1300.747,0.7651563,1155.059
14.55999,TAU,1300.413,0.682219,1155.06,1300.733,0.7606072,1155.059
14.58,TAU,1300.413,0.682219,1155.06,1300.718,0.7561002,1155.059
14.59999,TAU,1300.413,0.682219,1155.06,1300.704,0.7516069,1155.059
14.62,TAU,1300.379,0.6728144,1155.06,1300.689,0.7471471,1155.059
14.63999,TAU,1300.379,0.6728144,1155.06,1300.675,0.7427409,1155.059
14.66,TAU,1300.345,0.6635885,1155.06,1300.661,0.7383595,1155.059
14.67999,TAU,1300.345,0.6635885,1155.06,1300.646,0.7340193,1155.059
14.7,TAU,1300.345,0.6635885,1155.06,1300.632,0.7296939,1155.059
14.71999,TAU,1300.311,0.6545393,1155.06,1300.618,0.7254014,1155.059
14.74,TAU,1300.311,0.6545393,1155.06,1300.604,0.7211616,1155.059
14.75999,TAU,1300.278,0.6456637,1155.06,1300.589,0.7169461,1155.059
14.77999,TAU,1300.278,0.6456637,1155.06,1300.575,0.7127707,1155.059
14.79999,TAU,1300.278,0.6456637,1155.06,1300.561,0.7086091,1155.059
14.81999,TAU,1300.244,0.6369596,1155.06,1300.547,0.7044797,1155.059
14.83999,TAU,1300.244,0.6369596,1155.06,1300.533,0.7004008,1155.059
14.85999,TAU,1300.211,0.6284237,1155.06,1300.519,0.6963449,1155.059
14.87999,TAU,1300.211,0.6284237,1155.06,1300.505,0.692328,1155.059
14.89999,TAU,1300.211,0.6284237,1155.06,1300.491,0.6883242,1155.059
14.91999,TAU,1300.178,0.6200542,1155.06,1300.478,0.6843507,1155.059
14.93999,TAU,1300.178,0.6200542,1155.06,1300.464,0.6804256,1155.059
14.95999,TAU,1300.145,0.6118481,1155.06,1300.45,0.6765227,1155.059
14.97999,TAU,1300.145,0.6118481,1155.06,1300.436,0.6726568,1155.059
14.99999,TAU,1300.145,0.6118481,1155.06,1300.422,0.6688035,1155.059
15.01999,TAU,1300.112,0.6038032,1155.06,1300.409,0.664979,1155.059
15.03999,TAU,1300.112,0.6038032,1155.06,1300.395,0.6612015,1155.059
15.05999,TAU,1300.08,0.5959167,1155.06,1300.382,0.657445,1155.059
15.07999,TAU,1300.08,0.5959167,1155.06,1300.368,0.6537244,1155.059
15.09999,TAU,1300.08,0.5959167,1155.06,1300.354,0.6500161,1155.059
15.12,TAU,1300.048,0.5881865,1155.06,1300.341,0.6463354,1155.059
15.13999,TAU,1300.048,0.5881865,1155.06,1300.328,0.6426995,1155.059
15.16,TAU,1300.016,0.58061,1155.06,1300.314,0.6390848,1155.059
15.17999,TAU,1300.016,0.58061,1155.06,1300.301,0.635505,1155.059
15.2,TAU,1300.016,0.58061,1155.06,1300.287,0.631938,1155.059
15.21999,TAU,1299.984,0.573185,1155.06,1300.274,0.6283998,1155.059
15.24,TAU,1299.984,0.573185,1155.06,1300.261,0.6249051,1155.059
15.25999,TAU,1299.952,0.5659089,1155.06,1300.248,0.6214314,1155.059
15.27999,TAU,1299.952,0.5659089,1155.06,1300.234,0.6179905,1155.059
15.29999,TAU,1299.952,0.5659089,1155.06,1300.221,0.614563,1155.059
15.31999,TAU,1299.921,0.5587797,1155.06,1300.208,0.6111634,1155.059
15.33999,TAU,1299.921,0.5587797,1155.06,1300.195,0.6078072,1155.059
15.35999,TAU,1299.889,0.5517945,1155.06,1300.182,0.6044726,1155.059
15.37999,TAU,1299.889,0.5517945,1155.06,1300.169,0.6011715,1155.059
15.39999,TAU,1299.889,0.5517945,1155.06,1300.156,0.597883,1155.059
15.41999,TAU,1299.858,0.5449519,1155.06,1300.143,0.5946202,1155.059
15.43999,TAU,1299.858,0.5449519,1155.06,1300.13,0.5913982,1155.06
15.45999,TAU,1299.827,0.5382485,1155.06,1300.117,0.5881977,1155.06
15.47999,TAU,1299.827,0.5382485,1155.06,1300.104,0.5850298,1155.06
15.49999,TAU,1299.827,0.5382485,1155.06,1300.091,0.5818753,1155.06
15.51999,TAU,1299.797,0.5316834,1155.06,1300.078,0.5787466,1155.06
15.53999,TAU,1299.797,0.5316834,1155.06,1300.065,0.5756586,1155.06
15.55999,TAU,1299.766,0.5252533,1155.06,1300.052,0.5725896,1155.06
15.57999,TAU,1299.766,0.5252533,1155.06,1300.04,0.5695508,1155.06
15.59999,TAU,1299.766,0.5252533,1155.06,1300.027,0.5665226,1155.06
15.61999,TAU,1299.736,0.5189567,1155.06,1300.014,0.563519,1155.06
15.63999,TAU,1299.736,0.5189567,1155.06,1300.001,0.5605531,1155.06
15.65999,TAU,1299.705,0.5127912,1155.06,1299.989,0.5576053,1155.06
15.67999,TAU,1299.705,0.5127912,1155.06,1299.976,0.5546861,1155.06
15.69999,TAU,1299.705,0.5127912,1155.06,1299.963,0.5517774,1155.06
15.71999,TAU,1299.676,0.5067544,1155.06,1299.951,0.5488915,1155.06
15.73999,TAU,1299.676,0.5067544,1155.06,1299.938,0.546042,1155.06
15.75999,TAU,1299.646,0.5008445,1155.06,1299.926,0.5432091,1155.06
15.77999,TAU,1299.646,0.5008445,1155.06,1299.913,0.5404027,1155.06
15.79999,TAU,1299.646,0.5008445,1155.06,1299.901,0.5376062,1155.06
15.81999,TAU,1299.616,0.4950593,1155.06,1299.888,0.5348315,1155.06
15.83999,TAU,1299.616,0.4950593,1155.06,1299.875,0.5320897,1155.06
15.85999,TAU,1299.587,0.4893968,1155.06,1299.863,0.5293648,1155.06
15.87999,TAU,1299.587,0.4893968,1155.06,1299.851,0.5266659,1155.06
15.89999,TAU,1299.587,0.4893968,1155.06,1299.838,0.5239768,1155.06
15.91999,TAU,1299.558,0.483855,1155.06,1299.826,0.5213079,1155.06
15.93999,TAU,1299.558,0.483855,1155.06,1299.813,0.518671,1155.06
15.95999,TAU,1299.529,0.4784319,1155.06,1299.801,0.5160496,1155.06
15.97999,TAU,1299.529,0.4784319,1155.06,1299.789,0.5134537,1155.06
15.99999,TAU,1299.529,0.4784319,1155.06,1299.776,0.5108676,1155.06
16.01999,TAU,1299.5,0.4731255,1155.06,1299.764,0.5083022,1155.06
16.04,TAU,1299.5,0.4731255,1155.06,1299.752,0.5057681,1155.06
16.05999,TAU,1299.471,0.4679337,1155.06,1299.74,0.5032501,1155.06
16.07999,TAU,1299.471,0.4679337,1155.06,1299.727,0.5007565,1155.06
16.09999,TAU,1299.471,0.4679337,1155.06,1299.715,0.4982729,1155.06
16.12,TAU,1299.443,0.4628546,1155.06,1299.703,0.4958098,1155.06
16.13999,TAU,1299.443,0.4628546,1155.06,1299.691,0.4933779,1155.06
16.15999,TAU,1299.415,0.4578865,1155.06,1299.679,0.4909616,1155.06
16.17999,TAU,1299.415,0.4578865,1155.06,1299.667,0.4885697,1155.06
16.2,TAU,1299.415,0.4578865,1155.06,1299.655,0.4861879,1155.06
16.21999,TAU,1299.387,0.4530272,1155.06,1299.643,0.4838262,1155.06
16.23999,TAU,1299.387,0.4530272,1155.06,1299.631,0.4814954,1155.06
16.25999,TAU,1299.359,0.4482751,1155.06,1299.619,0.4791796,1155.06
16.27999,TAU,1299.359,0.4482751,1155.06,1299.607,0.4768882,1155.06
16.29999,TAU,1299.359,0.4482751,1155.06,1299.596,0.4746065,1155.06
16.31999,TAU,1299.331,0.4436283,1155.06,1299.584,0.4723444,1155.06
16.33999,TAU,1299.331,0.4436283,1155.06,1299.572,0.4701121,1155.06
16.35999,TAU,1299.304,0.4390848,1155.06,1299.56,0.467895,1155.06
16.37999,TAU,1299.304,0.4390848,1155.06,1299.549,0.4657013,1155.06
16.39999,TAU,1299.304,0.4390848,1155.06,1299.537,0.4635174,1155.06
16.41999,TAU,1299.277,0.4346428,1155.06,1299.526,0.4613528,1155.06
16.43999,TAU,1299.277,0.4346428,1155.06,1299.514,0.4592166,1155.06
16.45999,TAU,1299.25,0.4303007,1155.06,1299.502,0.4570951,1155.06
16.47999,TAU,1299.25,0.4303007,1155.06,1299.491,0.4549961,1155.06
16.49999,TAU,1299.25,0.4303007,1155.06,1299.479,0.4529066,1155.06
16.51999,TAU,1299.223,0.4260566,1155.06,1299.468,0.4508355,1155.06
16.53999,TAU,1299.223,0.4260566,1155.06,1299.457,0.448792,1155.06
16.55999,TAU,1299.196,0.4219089,1155.06,1299.445,0.4467626,1155.06
16.57999,TAU,1299.196,0.4219089,1155.06,1299.434,0.4447551,1155.06
16.59999,TAU,1299.196,0.4219089,1155.06,1299.423,0.4427571,1155.06
16.61999,TAU,1299.17,0.4178557,1155.06,1299.412,0.4407766,1155.06
16.63999,TAU,1299.17,0.4178557,1155.06,1299.401,0.4388225,1155.06
16.65999,TAU,1299.144,0.4138956,1155.06,1299.389,0.4368815,1155.06
16.67999,TAU,1299.144,0.4138956,1155.06,1299.378,0.4349616,1155.06
16.69999,TAU,1299.144,0.4138956,1155.06,1299.367,0.4330506,1155.06
16.71999,TAU,1299.118,0.4100266,1155.06,1299.356,0.4311566,1155.06
16.73999,TAU,1299.118,0.4100266,1155.06,1299.345,0.4292881,1155.06
16.75999,TAU,1299.092,0.4062471,1155.06,1299.334,0.427433,1155.06
16.77999,TAU,1299.092,0.4062471,1155.06,1299.323,0.4255979,1155.06
16.79999,TAU,1299.092,0.4062471,1155.06,1299.312,0.4237716,1155.06
16.81999,TAU,1299.066,0.4025557,1155.06,1299.302,0.421962,1155.06
16.83999,TAU,1299.066,0.4025557,1155.06,1299.291,0.4201765,1155.06
16.85999,TAU,1299.041,0.3989506,1155.06,1299.28,0.4184036,1155.06
16.87999,TAU,1299.041,0.3989506,1155.06,1299.269,0.4166498,1155.06
16.89999,TAU,1299.041,0.3989506,1155.06,1299.258,0.4149053,1155.06
16.91999,TAU,1299.015,0.3954303,1155.06,1299.248,0.4131775,1155.06
16.93999,TAU,1299.015,0.3954303,1155.06,1299.237,0.411473,1155.06
16.95999,TAU,1298.99,0.3919933,1155.06,1299.226,0.4097817,1155.06
16.97999,TAU,1298.99,0.3919933,1155.06,1299.216,0.4081089,1155.06
16.99999,TAU,1298.99,0.3919933,1155.06,1299.205,0.4064448,1155.06
17.01999,TAU,1298.965,0.388638,1155.06,1299.194,0.4047956,1155.06
17.03999,TAU,1298.965,0.388638,1155.06,1299.184,0.4031687,1155.06
17.05999,TAU,1298.94,0.3853626,1155.06,1299.173,0.4015541,1155.06
17.07999,TAU,1298.94,0.3853626,1155.06,1299.163,0.3999579,1155.06
17.09999,TAU,1298.94,0.3853626,1155.06,1299.152,0.3983703,1155.06
17.11999,TAU,1298.916,0.3821661,1155.06,1299.142,0.3967969,1155.06
17.13999,TAU,1298.916,0.3821661,1155.06,1299.132,0.3952456,1155.06
17.15999,TAU,1298.891,0.3790467,1155.06,1299.121,0.3937058,1155.06
17.17999,TAU,1298.891,0.3790467,1155.06,1299.111,0.3921835,1155.06
17.19999,TAU,1298.891,0.3790467,1155.06,1299.101,0.3906698,1155.06
17.21999,TAU,1298.867,0.3760028,1155.06,1299.09,0.3891699,1155.06
17.23999,TAU,1298.867,0.3760028,1155.06,1299.08,0.3876908,1155.06
17.25999,TAU,1298.843,0.3730333,1155.06,1299.07,0.3862231,1155.06
17.27999,TAU,1298.843,0.3730333,1155.06,1299.06,0.3847721,1155.06
17.29999,TAU,1298.843,0.3730333,1155.06,1299.049,0.3833289,1155.06
17.31999,TAU,1298.82,0.3701367,1155.06,1299.039,0.3818989,1155.06
17.33999,TAU,1298.82,0.3701367,1155.06,1299.029,0.3804886,1155.06
17.35999,TAU,1298.796,0.3673115,1155.06,1299.019,0.3790889,1155.06
17.37999,TAU,1298.796,0.3673115,1155.06,1299.009,0.3777044,1155.06
17.39999,TAU,1298.796,0.3673115,1155.06,1298.999,0.3763273,1155.06
17.41999,TAU,1298.773,0.3645561,1155.06,1298.989,0.374963,1155.06
17.43999,TAU,1298.773,0.3645561,1155.06,1298.979,0.3736174,1155.06
17.45999,TAU,1298.749,0.3618696,1155.06,1298.969,0.3722816,1155.06
17.47999,TAU,1298.749,0.3618696,1155.06,1298.959,0.3709605,1155.06
17.49999,TAU,1298.749,0.3618696,1155.06,1298.949,0.3696468,1155.06
17.51999,TAU,1298.726,0.3592503,1155.06,1298.939,0.3683453,1155.06
17.53999,TAU,1298.726,0.3592503,1155.06,1298.929,0.3670614,1155.06
17.55999,TAU,1298.703,0.3566971,1155.06,1298.919,0.3657868,1155.06
17.57999,TAU,1298.703,0.3566971,1155.06,1298.91,0.3645263,1155.06
17.59999,TAU,1298.703,0.3566971,1155.06,1298.9,0.3632729,1155.06
17.61999,TAU,1298.681,0.3542087,1155.06,1298.89,0.3620312,1155.06
17.63999,TAU,1298.681,0.3542087,1155.06,1298.88,0.3608072,1155.06
17.65999,TAU,1298.658,0.3517835,1155.06,1298.871,0.3595915,1155.06
17.67999,TAU,1298.658,0.3517835,1155.06,1298.861,0.3583896,1155.06
17.69999,TAU,1298.658,0.3517835,1155.06,1298.851,0.3571947,1155.06
17.71999,TAU,1298.636,0.3494205,1155.06,1298.842,0.3560112,1155.06
17.73999,TAU,1298.636,0.3494205,1155.06,1298.832,0.3548443,1155.06
17.75999,TAU,1298.614,0.3471184,1155.06,1298.823,0.3536868,1155.06
17.77999,TAU,1298.614,0.3471184,1155.06,1298.813,0.3525426,1155.06
17.79999,TAU,1298.614,0.3471184,1155.06,1298.804,0.3514049,1155.06
17.81999,TAU,1298.592,0.3448758,1155.06,1298.794,0.3502781,1155.06
17.83999,TAU,1298.592,0.3448758,1155.06,1298.785,0.3491673,1155.06
17.85999,TAU,1298.57,0.3426919,1155.06,1298.776,0.3480654,1155.06
17.87999,TAU,1298.57,0.3426919,1155.06,1298.766,0.3469768,1155.06
17.89999,TAU,1298.57,0.3426919,1155.06,1298.757,0.3458943,1155.06
17.91999,TAU,1298.549,0.3405652,1155.06,1298.748,0.3448226,1155.06
17.93999,TAU,1298.549,0.3405652,1155.06,1298.738,0.3437667,1155.06
17.95999,TAU,1298.527,0.3384943,1155.06,1298.729,0.3427191,1155.06
17.97999,TAU,1298.527,0.3384943,1155.06,1298.72,0.3416839,1155.06
17.99999,TAU,1298.527,0.3384943,1155.06,1298.711,0.3406551,1155.06
18.01999,TAU,1298.506,0.3364785,1155.06,1298.702,0.3396368,1155.06
18.03999,TAU,1298.506,0.3364785,1155.06,1298.692,0.3386338,1155.06
18.05999,TAU,1298.485,0.3345165,1155.06,1298.683,0.3376391,1155.06
18.07999,TAU,1298.485,0.3345165,1155.06,1298.674,0.3366563,1155.06
18.09999,TAU,1298.485,0.3345165,1155.06,1298.665,0.3356795,1155.06
18.11999,TAU,1298.464,0.332607,1155.06,1298.656,0.3347125,1155.06
18.13999,TAU,1298.464,0.332607,1155.06,1298.647,0.3337605,1155.06
18.15999,TAU,1298.444,0.330749,1155.06,1298.639,0.3328164,1155.06
18.17999,TAU,1298.444,0.330749,1155.06,1298.63,0.3318837,1155.06
18.19999,TAU,1298.444,0.330749,1155.06,1298.621,0.3309565,1155.06
18.21999,TAU,1298.423,0.3289413,1155.06,1298.612,0.3300393,1155.06
18.23999,TAU,1298.423,0.3289413,1155.06,1298.603,0.3291361,1155.06
18.25999,TAU,1298.403,0.3271832,1155.06,1298.594,0.3282406,1155.06
18.27999,TAU,1298.403,0.3271832,1155.06,1298.586,0.3273561,1155.06
18.29999,TAU,1298.403,0.3271832,1155.06,1298.577,0.3264773,1155.06
18.31999,TAU,1298.383,0.3254733,1155.06,1298.568,0.3256075,1155.06
18.33999,TAU,1298.383,0.3254733,1155.06,1298.56,0.3247507,1155.06
18.35999,TAU,1298.363,0.3238106,1155.06,1298.551,0.3239014,1155.06
18.37999,TAU,1298.363,0.3238106,1155.06,1298.543,0.3230624,1155.06
18.39999,TAU,1298.363,0.3238106,1155.06,1298.534,0.3222294,1155.06
18.41999,TAU,1298.343,0.3221941,1155.06,1298.526,0.3214052,1155.06
18.43999,TAU,1298.343,0.3221941,1155.06,1298.517,0.3205929,1155.06
18.45999,TAU,1298.324,0.3206227,1155.06,1298.509,0.3197882,1155.06
18.47999,TAU,1298.324,0.3206227,1155.06,1298.5,0.3189936,1155.06
18.49999,TAU,1298.324,0.3206227,1155.06,1298.492,0.3182046,1155.06
18.51999,TAU,1298.304,0.3190956,1155.06,1298.484,0.3174238,1155.06
18.53999,TAU,1298.304,0.3190956,1155.06,1298.475,0.3166552,1155.06
18.55999,TAU,1298.285,0.3176117,1155.06,1298.467,0.3158937,1155.06
18.57999,TAU,1298.285,0.3176117,1155.06,1298.459,0.3151419,1155.06
18.59999,TAU,1298.285,0.3176117,1155.06,1298.451,0.3143954,1155.06
18.61999,TAU,1298.266,0.3161702,1155.06,1298.442,0.3136573,1155.06
18.63999,TAU,1298.266,0.3161702,1155.06,1298.434,0.3129303,1155.06
18.65999,TAU,1298.247,0.3147697,1155.06,1298.426,0.3122103,1155.06
18.67999,TAU,1298.247,0.3147697,1155.06,1298.418,0.3114996,1155.06
18.69999,TAU,1298.247,0.3147697,1155.06,1298.41,0.3107941,1155.06
18.71999,TAU,1298.229,0.3134098,1155.06,1298.402,0.3100963,1155.06
18.73999,TAU,1298.229,0.3134098,1155.06,1298.394,0.3094099,1155.06
18.75999,TAU,1298.21,0.3120894,1155.06,1298.386,0.3087294,1155.06
18.77999,TAU,1298.21,0.3120894,1155.06,1298.378,0.3080578,1155.06
18.79999,TAU,1298.21,0.3120894,1155.06,1298.37,0.3073902,1155.06
18.81999,TAU,1298.192,0.3108075,1155.06,1298.362,0.306731,1155.06
18.83999,TAU,1298.192,0.3108075,1155.06,1298.354,0.3060818,1155.06
18.85999,TAU,1298.174,0.3095632,1155.06,1298.346,0.3054383,1155.06
18.87999,TAU,1298.174,0.3095632,1155.06,1298.338,0.3048034,1155.06
18.89999,TAU,1298.174,0.3095632,1155.06,1298.331,0.304173,1155.06
18.91999,TAU,1298.156,0.3083558,1155.06,1298.323,0.3035498,1155.06
18.93999,TAU,1298.156,0.3083558,1155.06,1298.315,0.3029363,1155.06
18.95999,TAU,1298.138,0.3071842,1155.06,1298.307,0.3023286,1155.06
18.97999,TAU,1298.138,0.3071842,1155.06,1298.3,0.3017287,1155.06
18.99999,TAU,1298.138,0.3071842,1155.06,1298.292,0.3011329,1155.06
19.01999,TAU,1298.12,0.3060477,1155.06,1298.284,0.3005445,1155.06
19.03999,TAU,1298.12,0.3060477,1155.06,1298.277,0.2999654,1155.06
19.05999,TAU,1298.103,0.3049455,1155.06,1298.269,0.299392,1155.06
19.07999,TAU,1298.103,0.3049455,1155.06,1298.261,0.2988257,1155.06
19.09999,TAU,1298.103,0.3049455,1155.06,1298.254,0.2982633,1155.06
19.11999,TAU,1298.085,0.3038769,1155.06,1298.246,0.2977071,1155.06
19.13999,TAU,1298.085,0.3038769,1155.06,1298.239,0.2971597,1155.06
19.15999,TAU,1298.068,0.3028407,1155.06,1298.231,0.2966173,1155.06
19.17999,TAU,1298.068,0.3028407,1155.06,1298.224,0.2960823,1155.06
19.19999,TAU,1298.068,0.3028407,1155.06,1298.217,0.2955515,1155.06
19.21999,FLAT,1298.051,0.3018365,1155.06,1298.209,0.2950268,1155.06
19.23999,FLAT,1298.011,0.3018365,1155.06,1298.202,0.2945101,1155.06
19.25999,FLAT,1297.971,0.3018365,1155.06,1298.194,0.2939985,1155.06
19.27999,FLAT,1297.931,0.3018365,1155.06,1298.187,0.2934935,1155.06
19.29999,FLAT,1297.891,0.3018365,1155.06,1298.18,0.2929964,1155.06
19.31999,FLAT,1297.851,0.3018365,1155.06,1298.172,0.2925093,1155.06
19.33999,FLAT,1297.811,0.3018365,1155.06,1298.165,0.2920353,1155.06
19.35999,FLAT,1297.771,0.3018365,1155.06,1298.158,0.2915816,1155.06
19.37999,FLAT,1297.731,0.3018365,1155.06,1298.15,0.2911592,1155.06
19.39999,FLAT,1297.691,0.3018365,1155.06,1298.142,0.2907829,1155.06
19.41999,FLAT,1297.651,0.3018365,1155.06,1298.134,0.2904708,1155.06
19.43999,FLAT,1297.611,0.3018365,1155.06,1298.125,0.290242,1155.06
19.45999,FLAT,1297.571,0.3018365,1155.06,1298.116,0.2901139,1155.059
19.47999,FLAT,1297.531,0.3018365,1155.06,1298.105,0.2901001,1155.059
19.49999,FLAT,1297.491,0.3018365,1155.06,1298.094,0.2902083,1155.059
19.51999,FLAT,1297.451,0.3018365,1155.06,1298.083,0.2904389,1155.058
19.53999,FLAT,1297.411,0.3018365,1155.06,1298.069,0.2907829,1155.058
19.55999,FLAT,1297.371,0.3018365,1155.06,1298.055,0.2912226,1155.057
19.57999,FLAT,1297.331,0.3018365,1155.06,1298.04,0.2917306,1155.056
19.59999,FLAT,1297.291,0.3018365,1155.06,1298.023,0.2922721,1155.055
19.61999,FLAT,1297.251,0.3018365,1155.06,1298.004,0.292804,1155.055
19.63999,FLAT,1297.211,0.3018365,1155.06,1297.985,0.2932801,1155.054
19.65999,FLAT,1297.171,0.3018365,1155.06,1297.963,0.2936532,1155.053
19.67999,FLAT,1297.131,0.3018365,1155.06,1297.94,0.2938776,1155.052
19.69999,FLAT,1297.091,0.3018365,1155.06,1297.916,0.2939136,1155.051
19.71999,FLAT,1297.051,0.3018365,1155.06,1297.89,0.29373,1155.05
19.73999,FLAT,1297.011,0.3018365,1155.06,1297.863,0.293309,1155.049
19.75999,FLAT,1296.971,0.3018365,1155.06,1297.834,0.2926435,1155.048
19.77999,FLAT,1296.931,0.3018365,1155.06,1297.804,0.2917428,1155.047
19.79999,FLAT,1296.891,0.3018365,1155.06,1297.773,0.2906313,1155.046
19.81999,FLAT,1296.851,0.3018365,1155.06,1297.74,0.2893407,1155.046
19.83999,FLAT,1296.811,0.3018365,1155.06,1297.706,0.2879114,1155.045
19.85999,FLAT,1296.771,0.3018365,1155.06,1297.671,0.2863863,1155.045
19.87999,FLAT,1296.731,0.3018365,1155.06,1297.635,0.284811,1155.045
19.89999,FLAT,1296.691,0.3018365,1155.06,1297.598,0.2832263,1155.045
19.91999,FLAT,1296.651,0.3018365,1155.06,1297.559,0.2816665,1155.045
19.93999,FLAT,1296.611,0.3018365,1155.06,1297.52,0.2801595,1155.045
19.95999,FLAT,1296.571,0.3018365,1155.06,1297.48,0.2787259,1155.045
19.97999,FLAT,1296.531,0.3018365,1155.06,1297.439,0.2773798,1155.046
19.99999,FLAT,1296.491,0.3018365,1155.06,1297.397,0.2761319,1155.047
20.01999,FLAT,1296.451,0.3018365,1155.06,1297.354,0.2749887,1155.048
20.03999,FLAT,1296.411,0.3018365,1155.06,1297.311,0.2739582,1155.049
20.05999,FLAT,1296.371,0.3018365,1155.06,1297.267,0.273047,1155.05
20.07999,FLAT,1296.331,0.3018365,1155.06,1297.222,0.2722616,1155.051
20.09999,FLAT,1296.291,0.3018365,1155.06,1297.177,0.2716103,1155.053
20.11999,FLAT,1296.251,0.3018365,1155.06,1297.132,0.2711008,1155.054
20.13999,FLAT,1296.211,0.3018365,1155.06,1297.086,0.2707412,1155.056
20.15999,FLAT,1296.171,0.3018365,1155.06,1297.04,0.27054,1155.058
20.17999,FLAT,1296.131,0.3018365,1155.06,1296.994,0.2704999,1155.06
20.19999,FLAT,1296.091,0.3018365,1155.06,1296.948,0.2706246,1155.061
20.21999,FLAT,1296.051,0.3018365,1155.06,1296.902,0.2709236,1155.063
20.23999,FLAT,1296.011,0.3018365,1155.06,1296.857,0.2714038,1155.065
20.25999,FLAT,1295.971,0.3018365,1155.06,1296.812,0.2720637,1155.067
20.27999,FLAT,1295.931,0.3018365,1155.06,1296.769,0.2729511,1155.068
20.29999,FLAT,1295.891,0.3018365,1155.06,1296.729,0.2738976,1155.069
20.31999,FLAT,1295.851,0.3018365,1155.06,1296.691,0.2747843,1155.069
20.33999,FLAT,1295.811,0.3018365,1155.06,1296.654,0.2756023,1155.069
20.35999,FLAT,1295.771,0.3018365,1155.06,1296.617,0.2764118,1155.07
20.37999,FLAT,1295.731,0.3018365,1155.06,1296.58,0.2772446,1155.07
20.39999,FLAT,1295.691,0.3018365,1155.06,1296.544,0.2781019,1155.07
20.41999,FLAT,1295.651,0.3018365,1155.06,1296.508,0.2789826,1155.07
20.43999,FLAT,1295.611,0.3018365,1155.06,1296.471,0.2798846,1155.07
20.45999,FLAT,1295.571,0.3018365,1155.06,1296.435,0.2807119,1155.07
20.47999,FLAT,1295.531,0.3018365,1155.06,1296.399,0.2813563,1155.07
20.49999,FLAT,1295.491,0.3018365,1155.06,1296.363,0.2817688,1155.069
20.51999,FLAT,1295.451,0.3018365,1155.06,1296.327,0.2819569,1155.069
20.53999,FLAT,1295.411,0.3018365,1155.06,1296.29,0.2819612,1155.068
20.55999,FLAT,1295.371,0.3018365,1155.06,1296.254,0.2818389,1155.067
20.57999,FLAT,1295.331,0.3018365,1155.06,1296.217,0.2816374,1155.067
20.59999,FLAT,1295.291,0.3018365,1155.06,1296.18,0.2813942,1155.066
20.61999,FLAT,1295.251,0.3018365,1155.06,1296.143,0.2811255,1155.065
20.63999,FLAT,1295.211,0.3018365,1155.06,1296.106,0.2808402,1155.064
20.65999,FLAT,1295.171,0.3018365,1155.06,1296.068,0.2805388,1155.062
20.67999,FLAT,1295.131,0.3018365,1155.06,1296.029,0.2802238,1155.061
20.69999,FLAT,1295.091,0.3018365,1155.06,1295.991,0.2798908,1155.06
20.71999,FLAT,1295.051,0.3018365,1155.06,1295.952,0.2795415,1155.058
20.73999,FLAT,1295.011,0.3018365,1155.06,1295.912,0.2791727,1155.057
20.75999,FLAT,1294.971,0.3018365,1155.06,1295.872,0.2787833,1155.055
20.77999,FLAT,1294.931,0.3018365,1155.06,1295.832,0.2783749,1155.054
20.79999,FLAT,1294.891,0.3018365,1155.06,1295.792,0.2779527,1155.052
20.81999,FLAT,1294.851,0.3018365,1155.06,1295.751,0.2775178,1155.05
20.83999,FLAT,1294.811,0.3018365,1155.06,1295.71,0.2770815,1155.048
20.85999,FLAT,1294.771,0.3018365,1155.06,1295.669,0.2766542,1155.047
20.87999,FLAT,1294.731,0.3018365,1155.06,1295.628,0.2762582,1155.045
20.89999,FLAT,1294.691,0.3018365,1155.06,1295.586,0.2759066,1155.042
20.91999,FLAT,1294.651,0.3018365,1155.06,1295.545,0.2756288,1155.04
20.93999,FLAT,1294.611,0.3018365,1155.06,1295.504,0.2754452,1155.038
20.95999,FLAT,1294.571,0.3018365,1155.06,1295.463,0.275383,1155.036
20.97999,FLAT,1294.531,0.3018365,1155.06,1295.422,0.2754631,1155.034
20.99999,FLAT,1294.491,0.3018365,1155.06,1295.382,0.2757003,1155.032
21.01999,FLAT,1294.451,0.3018365,1155.06,1295.341,0.2761071,1155.029
21.03999,FLAT,1294.411,0.3018365,1155.06,1295.301,0.2766767,1155.027
21.05999,FLAT,1294.371,0.3018365,1155.06,1295.262,0.2774048,1155.025
21.07999,FLAT,1294.331,0.3018365,1155.06,1295.222,0.278265,1155.024
21.09999,FLAT,1294.291,0.3018365,1155.06,1295.183,0.2792385,1155.022
21.11999,FLAT,1294.251,0.3018365,1155.06,1295.144,0.2802882,1155.021
21.13999,FLAT,1294.211,0.3018365,1155.06,1295.105,0.2813854,1155.02
21.15999,FLAT,1294.171,0.3018365,1155.06,1295.067,0.2824926,1155.019
21.17999,FLAT,1294.131,0.3018365,1155.06,1295.029,0.2835722,1155.018
21.19999,FLAT,1294.091,0.3018365,1155.06,1294.991,0.2845819,1155.017
21.21999,FLAT,1294.051,0.3018365,1155.06,1294.954,0.2854304,1155.016
